,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID
3767,TR74446,294,2022-09-29,P5,4200,2,8400,3
3768,TR7977,393,2022-09-29,P2,3200,3,9600,9
3769,TR79886,326,2022-09-29,P2,3200,3,9600,13
3770,TR88017,192,2022-09-29,P3,7500,4,30000,2
3771,TR91518,364,2022-09-29,P9,10000,6,60000,8
3772,TR99679,52,2022-09-29,P3,7500,6,45000,2
3773,TR12433,75,2022-09-30,P4,12000,3,36000,11
3774,TR14982,106,2022-09-30,P4,12000,4,48000,2
3775,TR22237,204,2022-09-30,P4,12000,2,24000,13
3776,TR2480,295,2022-09-30,P9,10000,6,60000,7
3777,TR41527,357,2022-09-30,P7,9400,5,47000,11
3778,TR44880,440,2022-09-30,P10,15000,2,30000,7
3779,TR59839,211,2022-09-30,P7,9400,2,18800,2
3780,TR68002,313,2022-09-30,P10,15000,5,75000,12
3781,TR72219,18,2022-09-30,P1,8800,6,52800,3
3782,TR77676,314,2022-09-30,P1,8800,2,17600,8
3783,TR78743,361,2022-09-30,P9,10000,5,50000,11
3784,TR86571,93,2022-09-30,P7,9400,6,56400,12
3785,TR89153,435,2022-09-30,P2,3200,6,19200,12
3786,TR1658,112,2022-01-10,P7,9400,5,47000,7
3787,TR16684,390,2022-01-10,P3,7500,3,22500,10
3788,TR17971,199,2022-01-10,P4,12000,4,48000,10
3789,TR20639,11,2022-01-10,P3,7500,2,15000,10
3790,TR26746,116,2022-01-10,P1,8800,4,35200,12
3791,TR34994,366,2022-01-10,P10,15000,3,45000,14
3792,TR40987,69,2022-01-10,P1,8800,10,88000,11
3793,TR42458,415,2022-01-10,P6,18000,3,54000,12
3794,TR51955,380,2022-01-10,P5,4200,4,16800,1
3795,TR54757,354,2022-01-10,P1,8800,4,35200,9
3796,TR57626,263,2022-01-10,P9,10000,2,20000,3
3797,TR65092,137,2022-01-10,P3,7500,5,37500,2
3798,TR65271,391,2022-01-10,P10,15000,1,15000,2
3799,TR72090,31,2022-01-10,P10,15000,5,75000,1
3800,TR72149,263,2022-01-10,P5,4200,4,16800,11
3801,TR75274,278,2022-01-10,P5,4200,5,21000,4
3802,TR75925,393,2022-01-10,P4,12000,2,24000,6
3803,TR80747,177,2022-01-10,P5,4200,5,21000,8
3804,TR83318,18,2022-01-10,P10,15000,3,45000,7
3805,TR85958,176,2022-01-10,P5,4200,3,12600,9
3806,TR89612,414,2022-01-10,P8,16000,1,16000,12
3807,TR90125,273,2022-01-10,P9,10000,7,70000,4
3808,TR14928,120,2022-02-10,P8,16000,3,48000,14
3809,TR20910,345,2022-02-10,P5,4200,4,16800,10
3810,TR23865,67,2022-02-10,P8,16000,1,16000,10
3811,TR334,88,2022-02-10,P7,9400,3,28200,10
3812,TR44743,115,2022-02-10,P2,3200,5,16000,3
3813,TR46316,51,2022-02-10,P6,18000,1,18000,9
3814,TR52118,271,2022-02-10,P5,4200,3,12600,5
3815,TR55682,112,2022-02-10,P2,3200,3,9600,1
3816,TR65269,221,2022-02-10,P1,8800,9,79200,3
3817,TR67673,304,2022-02-10,P7,9400,3,28200,5
3818,TR79482,45,2022-02-10,P10,15000,3,45000,13
3819,TR80631,150,2022-02-10,P4,12000,4,48000,11
3820,TR82953,356,2022-02-10,P2,3200,6,19200,8
3821,TR92613,383,2022-02-10,P9,10000,7,70000,5
3822,TR95149,335,2022-02-10,P2,3200,3,9600,5
3823,TR95157,315,2022-02-10,P10,15000,1,15000,12
3824,TR2790,89,2022-03-10,P6,18000,4,72000,2
3825,TR32591,341,2022-03-10,P9,10000,4,40000,11
3826,TR33687,240,2022-03-10,P10,15000,5,75000,1
3827,TR44456,29,2022-03-10,P2,3200,5,16000,5
3828,TR45567,88,2022-03-10,P4,12000,4,48000,5
3829,TR6404,177,2022-03-10,P10,15000,5,75000,12
3830,TR69803,77,2022-03-10,P9,10000,1,10000,1
3831,TR73501,299,2022-03-10,P4,12000,2,24000,10
3832,TR87367,181,2022-03-10,P1,8800,6,52800,10
3833,TR87395,167,2022-03-10,P5,4200,3,12600,12
3834,TR98291,233,2022-03-10,P1,8800,4,35200,1
3835,TR25143,225,2022-04-10,P6,18000,4,72000,4
3836,TR3673,351,2022-04-10,P3,7500,2,15000,1
3837,TR39426,292,2022-04-10,P8,16000,3,48000,7
3838,TR43956,348,2022-04-10,P9,10000,6,60000,13
3839,TR45029,422,2022-04-10,P3,7500,3,22500,13
3840,TR4541,275,2022-04-10,P9,10000,7,70000,9
3841,TR47937,121,2022-04-10,P5,4200,2,8400,14
3842,TR49663,396,2022-04-10,P7,9400,4,37600,8
3843,TR59640,447,2022-04-10,P10,15000,1,15000,14
3844,TR64334,39,2022-04-10,P5,4200,4,16800,12
3845,TR69131,92,2022-04-10,P2,3200,5,16000,7
3846,TR77750,237,2022-04-10,P7,9400,3,28200,6
3847,TR78736,213,2022-04-10,P4,12000,5,60000,5
3848,TR8174,365,2022-04-10,P5,4200,4,16800,8
3849,TR83351,227,2022-04-10,P2,3200,4,12800,10
3850,TR91166,103,2022-04-10,P10,15000,2,30000,13
3851,TR10199,442,2022-05-10,P4,12000,2,24000,9
3852,TR12193,140,2022-05-10,P8,16000,1,16000,8
3853,TR15108,206,2022-05-10,P7,9400,4,37600,9
3854,TR24234,281,2022-05-10,P2,3200,4,12800,9
3855,TR39714,372,2022-05-10,P4,12000,3,36000,2
3856,TR51245,333,2022-05-10,P2,3200,3,9600,3
3857,TR51752,363,2022-05-10,P7,9400,5,47000,3
3858,TR52006,395,2022-05-10,P9,10000,3,30000,3
3859,TR52098,160,2022-05-10,P1,8800,4,35200,5
3860,TR52271,329,2022-05-10,P2,3200,6,19200,10
3861,TR59865,45,2022-05-10,P1,8800,9,79200,10
3862,TR6089,174,2022-05-10,P9,10000,3,30000,10
3863,TR61864,189,2022-05-10,P5,4200,3,12600,4
3864,TR63320,392,2022-05-10,P10,15000,3,45000,9
3865,TR73084,272,2022-05-10,P3,7500,4,30000,1
3866,TR82135,290,2022-05-10,P9,10000,4,40000,6
3867,TR86578,192,2022-05-10,P3,7500,4,30000,14
3868,TR98298,92,2022-05-10,P10,15000,2,30000,9
3869,TR22429,7,2022-06-10,P4,12000,1,12000,7
3870,TR24135,288,2022-06-10,P8,16000,3,48000,13
3871,TR26800,370,2022-06-10,P8,16000,3,48000,8
3872,TR30751,48,2022-06-10,P6,18000,4,72000,5
3873,TR37647,23,2022-06-10,P1,8800,4,35200,11
3874,TR47994,444,2022-06-10,P6,18000,1,18000,11
3875,TR62253,399,2022-06-10,P2,3200,3,9600,3
3876,TR71158,278,2022-06-10,P10,15000,1,15000,5
3877,TR71627,437,2022-06-10,P5,4200,5,21000,6
3878,TR94680,81,2022-06-10,P10,15000,5,75000,2
3879,TR11417,225,2022-07-10,P7,9400,5,47000,9
3880,TR1265,189,2022-07-10,P2,3200,6,19200,10
3881,TR17826,439,2022-07-10,P2,3200,3,9600,13
3882,TR21751,403,2022-07-10,P9,10000,5,50000,7
3883,TR2502,7,2022-07-10,P6,18000,2,36000,9
3884,TR260,325,2022-07-10,P9,10000,2,20000,12
3885,TR32105,163,2022-07-10,P3,7500,4,30000,1
3886,TR34370,18,2022-07-10,P4,12000,1,12000,13
3887,TR39049,375,2022-07-10,P10,15000,2,30000,1
3888,TR43256,358,2022-07-10,P2,3200,5,16000,3
3889,TR5291,12,2022-07-10,P10,15000,5,75000,5
3890,TR6940,57,2022-07-10,P5,4200,4,16800,6
3891,TR8161,28,2022-07-10,P5,4200,3,12600,4
3892,TR81906,101,2022-07-10,P9,10000,2,20000,12
3893,TR86629,135,2022-07-10,P8,16000,3,48000,4
3894,TR93319,9,2022-07-10,P5,4200,4,16800,13
3895,TR14202,119,2022-08-10,P8,16000,2,32000,13
3896,TR49065,235,2022-08-10,P5,4200,4,16800,7
3897,TR55834,274,2022-08-10,P8,16000,3,48000,9
3898,TR65245,392,2022-08-10,P8,16000,1,16000,14
3899,TR77798,339,2022-08-10,P1,8800,8,70400,2
3900,TR78696,262,2022-08-10,P7,9400,3,28200,10
3901,TR78956,88,2022-08-10,P2,3200,5,16000,7
3902,TR84476,311,2022-08-10,P10,15000,4,60000,2
3903,TR90182,445,2022-08-10,P7,9400,3,28200,9
3904,TR99448,139,2022-08-10,P6,18000,1,18000,14
3905,TR15208,39,2022-09-10,P10,15000,1,15000,2
3906,TR18364,23,2022-09-10,P3,7500,6,45000,7
3907,TR20290,55,2022-09-10,P1,8800,8,70400,7
3908,TR28599,356,2022-09-10,P7,9400,3,28200,1
3909,TR43316,171,2022-09-10,P2,3200,4,12800,4
3910,TR51042,24,2022-09-10,P3,7500,6,45000,11
3911,TR74251,247,2022-09-10,P2,3200,3,9600,3
3912,TR81175,247,2022-09-10,P8,16000,2,32000,3
3913,TR85559,377,2022-09-10,P1,8800,3,26400,1
3914,TR10179,367,2022-10-10,P10,15000,3,45000,9
3915,TR12173,429,2022-10-10,P2,3200,4,12800,5
3916,TR24154,294,2022-10-10,P2,3200,4,12800,6
3917,TR35698,436,2022-10-10,P8,16000,3,48000,5
3918,TR39362,154,2022-10-10,P2,3200,7,22400,7
3919,TR41201,229,2022-10-10,P4,12000,5,60000,14
3920,TR421,315,2022-10-10,P7,9400,5,47000,3
3921,TR52164,105,2022-10-10,P3,7500,2,15000,10
3922,TR61163,405,2022-10-10,P7,9400,2,18800,7
3923,TR75968,6,2022-10-10,P2,3200,7,22400,7
3924,TR94196,34,2022-10-10,P2,3200,7,22400,9
3925,TR33812,190,2022-11-10,P10,15000,4,60000,5
3926,TR49207,45,2022-11-10,P4,12000,2,24000,7
3927,TR53881,230,2022-11-10,P7,9400,3,28200,3
3928,TR54137,212,2022-11-10,P3,7500,1,7500,2
3929,TR62463,373,2022-11-10,P4,12000,5,60000,5
3930,TR69655,415,2022-11-10,P4,12000,1,12000,9
3931,TR74570,415,2022-11-10,P4,12000,1,12000,6
3932,TR87080,53,2022-11-10,P3,7500,4,30000,9
3933,TR87386,247,2022-11-10,P1,8800,3,26400,1
3934,TR98889,16,2022-11-10,P5,4200,3,12600,6
3935,TR12750,417,2022-12-10,P10,15000,4,60000,3
3936,TR14595,325,2022-12-10,P10,15000,2,30000,1
3937,TR1669,194,2022-12-10,P8,16000,2,32000,13
3938,TR30203,132,2022-12-10,P10,15000,4,60000,2
3939,TR32042,283,2022-12-10,P7,9400,6,56400,10
3940,TR34767,254,2022-12-10,P10,15000,4,60000,14
3941,TR38063,54,2022-12-10,P7,9400,5,47000,5
3942,TR4694,273,2022-12-10,P1,8800,6,52800,2
3943,TR65667,162,2022-12-10,P3,7500,2,15000,6
3944,TR65788,292,2022-12-10,P5,4200,5,21000,10
3945,TR68474,362,2022-12-10,P2,3200,6,19200,11
3946,TR81829,251,2022-12-10,P5,4200,5,21000,6
3947,TR84402,270,2022-12-10,P10,15000,1,15000,6
3948,TR87413,303,2022-12-10,P1,8800,10,88000,9
3949,TR10741,69,2022-10-13,P7,9400,6,56400,10
3950,TR11377,235,2022-10-13,P2,3200,6,19200,1
3951,TR11846,46,2022-10-13,P4,12000,2,24000,1
3952,TR15642,264,2022-10-13,P5,4200,3,12600,1
3953,TR41140,345,2022-10-13,P6,18000,2,36000,10
3954,TR60913,201,2022-10-13,P4,12000,4,48000,5
3955,TR61837,428,2022-10-13,P10,15000,2,30000,14
3956,TR6881,219,2022-10-13,P9,10000,1,10000,8
3957,TR82394,24,2022-10-13,P5,4200,2,8400,4
3958,TR84002,12,2022-10-13,P7,9400,2,18800,5
3959,TR17085,73,2022-10-14,P7,9400,5,47000,9
3960,TR36057,376,2022-10-14,P3,7500,5,37500,2
3961,TR38268,275,2022-10-14,P2,3200,6,19200,1
3962,TR59381,53,2022-10-14,P5,4200,3,12600,1
3963,TR60092,182,2022-10-14,P5,4200,3,12600,6
3964,TR66049,104,2022-10-14,P8,16000,3,48000,2
3965,TR72489,1,2022-10-14,P8,16000,2,32000,13
3966,TR73723,312,2022-10-14,P10,15000,5,75000,3
3967,TR76331,266,2022-10-14,P9,10000,7,70000,7
3968,TR78261,23,2022-10-14,P10,15000,5,75000,7
3969,TR79608,337,2022-10-14,P3,7500,3,22500,12
3970,TR80906,232,2022-10-14,P7,9400,3,28200,11
3971,TR81012,436,2022-10-14,P10,15000,1,15000,5
3972,TR9215,336,2022-10-14,P10,15000,5,75000,4
3973,TR10144,32,2022-10-15,P1,8800,4,35200,11
3974,TR25292,221,2022-10-15,P8,16000,1,16000,13
3975,TR3740,107,2022-10-15,P8,16000,2,32000,13
3976,TR39305,112,2022-10-15,P10,15000,5,75000,3
3977,TR7220,424,2022-10-15,P3,7500,2,15000,2
3978,TR73062,200,2022-10-15,P7,9400,3,28200,14
3979,TR79875,433,2022-10-15,P10,15000,3,45000,13
3980,TR90674,150,2022-10-15,P3,7500,2,15000,13
3981,TR97982,193,2022-10-15,P2,3200,6,19200,5
3982,TR98472,273,2022-10-15,P5,4200,5,21000,3
3983,TR27722,218,2022-10-16,P4,12000,1,12000,13
3984,TR60087,152,2022-10-16,P7,9400,4,37600,8
3985,TR64308,173,2022-10-16,P10,15000,4,60000,4
3986,TR65240,406,2022-10-16,P4,12000,2,24000,10
3987,TR6702,416,2022-10-16,P5,4200,2,8400,2
3988,TR72825,257,2022-10-16,P7,9400,5,47000,6
3989,TR83792,310,2022-10-16,P3,7500,5,37500,5
3990,TR91532,44,2022-10-16,P5,4200,3,12600,9
3991,TR15963,134,2022-10-17,P6,18000,2,36000,14
3992,TR20813,159,2022-10-17,P4,12000,2,24000,9
3993,TR21587,425,2022-10-17,P4,12000,1,12000,4
3994,TR22812,276,2022-10-17,P8,16000,2,32000,5
3995,TR23917,218,2022-10-17,P5,4200,3,12600,8
3996,TR35681,204,2022-10-17,P6,18000,1,18000,14
3997,TR36725,393,2022-10-17,P4,12000,5,60000,6
3998,TR45061,152,2022-10-17,P9,10000,2,20000,4
3999,TR47063,160,2022-10-17,P3,7500,1,7500,5
4000,TR57267,14,2022-10-17,P3,7500,1,7500,2
4001,TR57603,59,2022-10-17,P8,16000,2,32000,3
4002,TR63652,54,2022-10-17,P8,16000,1,16000,4
4003,TR64251,234,2022-10-17,P8,16000,1,16000,14
4004,TR65444,266,2022-10-17,P5,4200,5,21000,9
4005,TR71449,137,2022-10-17,P5,4200,3,12600,6
4006,TR77265,149,2022-10-17,P10,15000,1,15000,2
4007,TR7768,210,2022-10-17,P7,9400,5,47000,13
4008,TR78653,4,2022-10-17,P3,7500,4,30000,14
4009,TR95518,376,2022-10-17,P2,3200,6,19200,6
4010,TR95719,315,2022-10-17,P3,7500,5,37500,6
4011,TR17814,136,2022-10-18,P8,16000,1,16000,10
4012,TR29217,236,2022-10-18,P9,10000,2,20000,4
4013,TR34339,320,2022-10-18,P2,3200,3,9600,8
4014,TR35309,326,2022-10-18,P9,10000,3,30000,11
4015,TR40402,220,2022-10-18,P2,3200,7,22400,14
4016,TR47938,235,2022-10-18,P3,7500,4,30000,7
4017,TR51656,232,2022-10-18,P5,4200,2,8400,12
4018,TR55642,166,2022-10-18,P3,7500,6,45000,6
4019,TR61220,344,2022-10-18,P5,4200,2,8400,13
4020,TR63401,286,2022-10-18,P4,12000,1,12000,1
4021,TR7264,102,2022-10-18,P3,7500,1,7500,13
4022,TR92483,27,2022-10-18,P5,4200,4,16800,2
4023,TR97644,254,2022-10-18,P1,8800,9,79200,3
4024,TR99379,295,2022-10-18,P5,4200,2,8400,12
4025,TR39584,291,2022-10-19,P2,3200,6,19200,7
4026,TR40617,369,2022-10-19,P5,4200,3,12600,1
4027,TR51168,132,2022-10-19,P10,15000,5,75000,4
4028,TR66342,103,2022-10-19,P8,16000,3,48000,13
4029,TR69326,89,2022-10-19,P9,10000,7,70000,8
4030,TR69456,53,2022-10-19,P7,9400,3,28200,3
4031,TR74904,348,2022-10-19,P3,7500,6,45000,13
4032,TR93344,406,2022-10-19,P10,15000,1,15000,11
4033,TR16141,282,2022-10-20,P1,8800,4,35200,1
4034,TR4093,189,2022-10-20,P5,4200,3,12600,5
4035,TR50950,154,2022-10-20,P5,4200,2,8400,4
4036,TR58190,16,2022-10-20,P2,3200,4,12800,3
4037,TR59111,426,2022-10-20,P10,15000,2,30000,4
4038,TR59804,179,2022-10-20,P5,4200,3,12600,10
4039,TR62133,19,2022-10-20,P3,7500,4,30000,4
4040,TR64677,245,2022-10-20,P2,3200,6,19200,11
4041,TR69752,42,2022-10-20,P4,12000,3,36000,7
4042,TR85961,254,2022-10-20,P5,4200,3,12600,3
4043,TR92378,387,2022-10-20,P7,9400,2,18800,5
4044,TR95707,36,2022-10-20,P8,16000,3,48000,5
4045,TR14658,1,2022-10-21,P9,10000,5,50000,1
4046,TR26041,268,2022-10-21,P9,10000,5,50000,9
4047,TR73520,38,2022-10-21,P2,3200,3,9600,4
4048,TR81318,203,2022-10-21,P2,3200,3,9600,6
4049,TR83379,160,2022-10-21,P5,4200,3,12600,11
4050,TR83691,73,2022-10-21,P5,4200,4,16800,8
4051,TR84226,48,2022-10-21,P5,4200,3,12600,4
4052,TR8561,108,2022-10-21,P5,4200,4,16800,12
4053,TR89699,430,2022-10-21,P5,4200,5,21000,3
4054,TR30504,8,2022-10-22,P10,15000,4,60000,10
4055,TR37673,211,2022-10-22,P7,9400,5,47000,14
4056,TR58701,380,2022-10-22,P1,8800,9,79200,11
4057,TR71889,198,2022-10-22,P3,7500,2,15000,13
4058,TR76159,217,2022-10-22,P8,16000,3,48000,5
4059,TR78082,115,2022-10-22,P1,8800,5,44000,4
4060,TR78822,308,2022-10-22,P7,9400,5,47000,11
4061,TR8182,166,2022-10-22,P10,15000,4,60000,1
4062,TR82119,81,2022-10-22,P7,9400,4,37600,2
4063,TR85615,370,2022-10-22,P10,15000,2,30000,10
4064,TR86251,28,2022-10-22,P8,16000,1,16000,14
4065,TR89571,245,2022-10-22,P5,4200,5,21000,12
4066,TR94241,396,2022-10-22,P5,4200,2,8400,2
4067,TR95975,442,2022-10-22,P2,3200,3,9600,9
4068,TR99528,322,2022-10-22,P9,10000,2,20000,5
4069,TR10611,151,2022-10-23,P4,12000,4,48000,7
4070,TR11528,207,2022-10-23,P9,10000,7,70000,8
4071,TR19657,349,2022-10-23,P5,4200,4,16800,1
4072,TR20042,445,2022-10-23,P2,3200,4,12800,13
4073,TR2234,338,2022-10-23,P9,10000,7,70000,6
4074,TR33255,199,2022-10-23,P10,15000,3,45000,2
4075,TR36134,275,2022-10-23,P1,8800,5,44000,10
4076,TR46820,329,2022-10-23,P10,15000,2,30000,6
4077,TR61008,237,2022-10-23,P4,12000,5,60000,14
4078,TR67993,411,2022-10-23,P9,10000,2,20000,7
4079,TR74802,196,2022-10-23,P1,8800,4,35200,8
4080,TR76254,103,2022-10-23,P8,16000,2,32000,4
4081,TR77004,366,2022-10-23,P4,12000,4,48000,6
4082,TR98418,284,2022-10-23,P9,10000,6,60000,9
4083,TR19126,186,2022-10-24,P2,3200,6,19200,7
4084,TR44671,388,2022-10-24,P9,10000,2,20000,1
4085,TR48675,401,2022-10-24,P2,3200,5,16000,6
4086,TR4907,166,2022-10-24,P9,10000,6,60000,1
4087,TR53090,107,2022-10-24,P7,9400,6,56400,9
4088,TR68000,36,2022-10-24,P8,16000,2,32000,8
4089,TR6900,223,2022-10-24,P10,15000,2,30000,9
4090,TR89187,372,2022-10-24,P9,10000,2,20000,3
4091,TR94900,57,2022-10-24,P6,18000,3,54000,10
4092,TR98873,137,2022-10-24,P7,9400,5,47000,5
4093,TR50938,373,2022-10-25,P10,15000,3,45000,1
4094,TR61977,46,2022-10-25,P3,7500,4,30000,4
4095,TR6546,354,2022-10-25,P2,3200,5,16000,6
4096,TR7054,331,2022-10-25,P10,15000,3,45000,10
4097,TR85256,12,2022-10-25,P3,7500,5,37500,12
4098,TR91625,239,2022-10-25,P9,10000,4,40000,14
4099,TR99925,280,2022-10-25,P10,15000,5,75000,12
4100,TR24197,48,2022-10-26,P9,10000,4,40000,8
4101,TR27277,365,2022-10-26,P10,15000,5,75000,1
4102,TR39885,183,2022-10-26,P2,3200,6,19200,1
4103,TR41139,90,2022-10-26,P7,9400,4,37600,2
4104,TR4327,109,2022-10-26,P5,4200,3,12600,5
4105,TR73573,293,2022-10-26,P5,4200,2,8400,10
4106,TR75594,428,2022-10-26,P5,4200,5,21000,12
4107,TR75642,356,2022-10-26,P5,4200,2,8400,14
4108,TR81045,269,2022-10-26,P5,4200,2,8400,4
4109,TR89915,256,2022-10-26,P5,4200,5,21000,2
4110,TR91783,435,2022-10-26,P6,18000,1,18000,14
4111,TR92396,120,2022-10-26,P6,18000,1,18000,2
4112,TR15484,252,2022-10-27,P5,4200,4,16800,4
4113,TR21236,340,2022-10-27,P6,18000,2,36000,9
4114,TR22563,231,2022-10-27,P2,3200,5,16000,8
4115,TR33327,210,2022-10-27,P6,18000,2,36000,2
4116,TR49304,126,2022-10-27,P9,10000,1,10000,7
4117,TR51394,30,2022-10-27,P3,7500,3,22500,6
4118,TR56012,238,2022-10-27,P1,8800,5,44000,12
4119,TR61145,75,2022-10-27,P8,16000,1,16000,13
4120,TR74178,85,2022-10-27,P8,16000,2,32000,6
4121,TR7687,273,2022-10-27,P5,4200,3,12600,12
4122,TR81183,435,2022-10-27,P10,15000,1,15000,10
4123,TR88606,56,2022-10-27,P10,15000,1,15000,8
4124,TR899,345,2022-10-27,P8,16000,2,32000,8
4125,TR95963,68,2022-10-27,P7,9400,4,37600,8
4126,TR96423,133,2022-10-27,P7,9400,3,28200,7
4127,TR10686,433,2022-10-28,P8,16000,1,16000,5
4128,TR24433,152,2022-10-28,P9,10000,6,60000,6
4129,TR26928,340,2022-10-28,P7,9400,2,18800,6
4130,TR31424,280,2022-10-28,P4,12000,1,12000,8
4131,TR44238,63,2022-10-28,P2,3200,6,19200,1
4132,TR48522,413,2022-10-28,P10,15000,2,30000,1
4133,TR50999,375,2022-10-28,P2,3200,7,22400,14
4134,TR55940,70,2022-10-28,P4,12000,3,36000,4
4135,TR71886,68,2022-10-28,P9,10000,5,50000,13
4136,TR77106,333,2022-10-28,P4,12000,3,36000,9
4137,TR85122,1,2022-10-28,P7,9400,3,28200,5
4138,TR87453,157,2022-10-28,P10,15000,5,75000,11
4139,TR89690,372,2022-10-28,P7,9400,6,56400,3
4140,TR97233,24,2022-10-28,P2,3200,3,9600,3
4141,TR9777,439,2022-10-28,P9,10000,2,20000,6
4142,TR98086,27,2022-10-28,P8,16000,3,48000,4
4143,TR18456,8,2022-10-29,P5,4200,4,16800,8
4144,TR2373,392,2022-10-29,P5,4200,5,21000,4
4145,TR33538,186,2022-10-29,P4,12000,3,36000,12
4146,TR35442,276,2022-10-29,P10,15000,5,75000,13
4147,TR41951,408,2022-10-29,P5,4200,3,12600,3
4148,TR47208,179,2022-10-29,P10,15000,4,60000,2
4149,TR47328,415,2022-10-29,P9,10000,7,70000,9
4150,TR56654,378,2022-10-29,P7,9400,6,56400,3
4151,TR58617,246,2022-10-29,P4,12000,3,36000,14
4152,TR65888,318,2022-10-29,P5,4200,4,16800,2
4153,TR80548,443,2022-10-29,P9,10000,4,40000,6
4154,TR98952,376,2022-10-29,P2,3200,4,12800,9
4155,TR13074,436,2022-10-30,P4,12000,1,12000,5
4156,TR21978,336,2022-10-30,P10,15000,4,60000,7
4157,TR28578,427,2022-10-30,P9,10000,3,30000,7
4158,TR33603,44,2022-10-30,P5,4200,5,21000,10
4159,TR36983,343,2022-10-30,P4,12000,4,48000,5
4160,TR39821,37,2022-10-30,P7,9400,3,28200,2
4161,TR41547,257,2022-10-30,P10,15000,1,15000,2
4162,TR43705,13,2022-10-30,P6,18000,3,54000,13
4163,TR45325,31,2022-10-30,P7,9400,2,18800,2
4164,TR59214,283,2022-10-30,P5,4200,4,16800,2
4165,TR70821,226,2022-10-30,P1,8800,8,70400,7
4166,TR81388,443,2022-10-30,P5,4200,4,16800,10
4167,TR84598,137,2022-10-30,P9,10000,5,50000,14
4168,TR95724,329,2022-10-30,P5,4200,5,21000,3
4169,TR16977,169,2022-10-31,P4,12000,1,12000,13
4170,TR18889,365,2022-10-31,P2,3200,6,19200,8
4171,TR24957,215,2022-10-31,P2,3200,5,16000,11
4172,TR57196,64,2022-10-31,P7,9400,6,56400,12
4173,TR71744,418,2022-10-31,P2,3200,3,9600,11
4174,TR73229,409,2022-10-31,P4,12000,2,24000,14
4175,TR76574,346,2022-10-31,P10,15000,5,75000,13
4176,TR76633,277,2022-10-31,P10,15000,5,75000,3
4177,TR76665,433,2022-10-31,P4,12000,2,24000,6
4178,TR80237,257,2022-10-31,P8,16000,3,48000,5
4179,TR82097,227,2022-10-31,P5,4200,5,21000,8
4180,TR8482,438,2022-10-31,P10,15000,2,30000,4
4181,TR88444,20,2022-10-31,P8,16000,3,48000,4
4182,TR89104,116,2022-10-31,P7,9400,4,37600,3
4183,TR9066,436,2022-10-31,P2,3200,3,9600,8
4184,TR92831,238,2022-10-31,P2,3200,5,16000,4
4185,TR95003,347,2022-10-31,P3,7500,5,37500,3
4186,TR99445,38,2022-10-31,P9,10000,4,40000,3
4187,TR15497,87,2022-01-11,P8,16000,2,32000,5
4188,TR20178,97,2022-01-11,P2,3200,5,16000,12
4189,TR20754,44,2022-01-11,P5,4200,2,8400,10
4190,TR22206,22,2022-01-11,P6,18000,1,18000,9
4191,TR24608,119,2022-01-11,P4,12000,3,36000,6
4192,TR26267,327,2022-01-11,P4,12000,5,60000,5
4193,TR27979,297,2022-01-11,P8,16000,1,16000,2
4194,TR29181,282,2022-01-11,P4,12000,4,48000,13
4195,TR31161,251,2022-01-11,P6,18000,1,18000,1
4196,TR37219,411,2022-01-11,P5,4200,2,8400,11
4197,TR41839,158,2022-01-11,P10,15000,1,15000,10
4198,TR42438,198,2022-01-11,P2,3200,3,9600,1
4199,TR43850,135,2022-01-11,P7,9400,3,28200,9
4200,TR43929,364,2022-01-11,P10,15000,4,60000,2
4201,TR43950,122,2022-01-11,P10,15000,3,45000,9
4202,TR45769,414,2022-01-11,P10,15000,2,30000,7
4203,TR50914,404,2022-01-11,P4,12000,4,48000,12
4204,TR54394,128,2022-01-11,P4,12000,5,60000,9
4205,TR67616,18,2022-01-11,P5,4200,2,8400,10
4206,TR707,32,2022-01-11,P10,15000,2,30000,8
4207,TR75000,63,2022-01-11,P7,9400,4,37600,11
4208,TR76708,347,2022-01-11,P5,4200,3,12600,1
4209,TR93762,45,2022-01-11,P5,4200,4,16800,7
4210,TR17199,256,2022-02-11,P7,9400,6,56400,7
4211,TR19112,301,2022-02-11,P6,18000,3,54000,4
4212,TR23155,210,2022-02-11,P1,8800,8,70400,3
4213,TR30310,401,2022-02-11,P8,16000,2,32000,9
4214,TR34387,98,2022-02-11,P9,10000,2,20000,7
4215,TR382,175,2022-02-11,P9,10000,1,10000,13
4216,TR42300,160,2022-02-11,P8,16000,1,16000,11
4217,TR55365,271,2022-02-11,P2,3200,6,19200,3
4218,TR5820,380,2022-02-11,P5,4200,2,8400,10
4219,TR60267,391,2022-02-11,P5,4200,2,8400,7
4220,TR60495,298,2022-02-11,P5,4200,3,12600,12
4221,TR84245,229,2022-02-11,P5,4200,4,16800,5
4222,TR10026,164,2022-03-11,P6,18000,1,18000,11
4223,TR14047,362,2022-03-11,P8,16000,3,48000,5
4224,TR15302,134,2022-03-11,P4,12000,3,36000,11
4225,TR24456,384,2022-03-11,P8,16000,3,48000,8
4226,TR29960,98,2022-03-11,P3,7500,5,37500,5
4227,TR3425,151,2022-03-11,P9,10000,3,30000,8
4228,TR46680,120,2022-03-11,P3,7500,4,30000,2
4229,TR51619,302,2022-03-11,P5,4200,3,12600,9
4230,TR6745,67,2022-03-11,P9,10000,2,20000,14
4231,TR85377,316,2022-03-11,P7,9400,2,18800,7
